1.76353	0.785585
1.77289	0.850052
1.9002	0.850052
1.84858	0.886835
1.77641	0.857227
1.75769	0.780334
1.73685	1.03748
1.96166	0.852439
1.7715	0.823204
1.78492	0.91042
1.96432	0.782002
2.07679	1.01633
1.7405	1.0378
1.90028	1.00252
2.04262	1.10142
1.86699	0.94255
2.02232	0.889173
1.73811	0.74701
1.75848	0.882901
1.74634	0.909787
2.07591	0.811603
1.70531	0.999959
1.77753	0.758203
1.74633	1.0168
1.70657	1.06551
1.8824	0.695258
1.74584	0.955452
1.75467	0.907103
1.76875	0.935072
1.97459	0.957092
1.94047	0.849422
1.73224	1.03382
2.02922	0.809777
1.9909	1.07533
1.74167	0.82302
1.83504	0.773105
2.0335	0.91622
1.84113	0.7967
1.87122	0.740259
2.00053	0.726433
2.06257	0.814257
1.75201	0.924962
1.79827	0.919941
1.73073	0.942899
2.08134	0.767442
2.03225	0.767442
1.70426	0.850826
1.86426	0.764584
1.86646	0.781792
2.00704	0.76467
1.71537	0.929462
1.87751	0.9204
1.71151	0.875237
1.97293	0.880399
1.7043	0.885785
1.98413	0.852012
1.85973	0.997569
1.70892	0.847212
1.96968	0.977259
1.97504	0.779865
1.8202	0.897957
1.84211	1.01646
1.78347	0.791156
1.91437	0.925392
1.77264	0.915741
1.93955	0.841303
1.74372	0.787205
2.09908	0.904919
2.0173	0.904919
1.9781	0.834763
1.7887	0.779798
1.93355	0.856909
1.8543	0.886827
1.88385	0.925076
2.01304	0.781792
1.70445	0.781792
1.79184	0.829345
1.73594	0.896226
1.72689	0.795225
1.72941	0.981933
1.95123	0.880377
1.9945	0.889892
2.03364	0.785666
1.92706	0.913342
1.84261	1.25696
2.02251	1.0437
1.8	0.910568
1.78751	0.870749
1.85882	0.766909
1.70867	0.87369
1.72227	0.797874
2.05869	0.997379
1.88292	0.850192
1.98854	0.808222
1.89354	0.809403
1.78278	0.809813
2.08534	0.76467
1.87491	0.804905
1.74321	0.761045
2.00087	0.761045
1.70677	0.830033
1.70691	1.01665
2.00356	0.834669
1.77662	0.900864
1.71156	0.847528
1.71075	0.816497
1.80931	0.882822
1.78212	0.829171
1.74951	0.915045
1.86024	0.984499
1.80533	0.877031
1.79551	0.819533
1.73236	0.969502
1.98038	0.8343
1.79242	0.740259
1.72528	0.894785
2.00863	1.01938
1.82427	0.871064
1.71607	0.830248
2.03183	0.776023
2.01115	0.847315
1.88583	0.810589
2.09005	0.854537
2.0318	0.854537
1.7433	0.829128
1.80919	0.829128
2.02711	0.881095
1.81976	0.762134
1.746	0.807725
1.78767	0.807725
2.07448	0.771521
1.82561	0.811268
1.70451	0.811268
1.80217	0.850774
1.92902	0.801837
2.05069	0.911821
1.89439	0.831041
2.0218	0.807711
2.04461	0.973922
1.78435	0.849046
1.80272	0.851945
2.012	0.816265
1.87896	0.911766
1.87983	1.0718
2.07946	0.811995
2.04943	0.811995
2.0564	0.866611
1.82638	0.98448
1.78636	0.881338
1.71076	0.847556
1.81356	1.06366
1.73561	0.826951
1.78546	0.886468
1.88487	0.913445
2.0739	0.773186
1.8012	0.876255
1.85499	0.889507
1.99283	0.787891
1.78878	0.874858
2.0365	0.918872
1.70693	1.09296
1.72959	0.857748
1.77893	0.771223
1.81304	0.899335
1.9663	0.785235
2.09331	2.01511
1.80001	0.797747
1.72337	0.809964
2.09907	0.81071
1.75127	1.06745
1.80638	0.826925
1.81445	0.812275
1.80659	0.886501
1.89695	0.777113
1.84474	0.849425
1.99211	0.860142
1.98801	0.857986
2.02049	0.823201
1.96106	0.962232
1.83362	0.932395
1.84211	0.97217
2.03591	0.808266
1.88489	0.831057
1.71839	0.910413
1.82909	0.972381
2.01217	0.9152
1.71595	1.09092
1.7442	0.857957
1.881	0.814257
1.73085	0.899162
1.86932	0.896115
1.70207	0.873867
1.77613	0.867858
1.70867	0.890938
1.95009	0.890938
2.06642	0.948464
1.74289	0.948464
2.08406	1.01008
1.84424	1.08861
1.74889	1.02506
1.80366	0.895812
1.99043	0.831841
1.72594	1.02763
2.01967	0.916109
1.77578	0.779179
1.80157	0.779179
1.73529	0.932288
1.80504	0.978529
1.80959	0.808387
1.88004	0.856062
1.8912	0.856062
1.73954	0.790002
1.81845	0.781092
2.05972	1.07616
1.74047	1.07616
1.73188	0.812038
1.73419	0.805147
1.93615	0.824984
1.84662	0.810374
1.7266	0.910123
1.87273	0.919154
2.06965	0.955282
1.98797	0.836386
2.05332	0.918969
1.79473	0.866687
1.83594	0.86698
1.79838	0.887812
1.9892	0.887812
1.78385	0.841847
1.89524	1.06515
1.92862	0.824663
1.75851	0.846483
1.98894	0.826998
2.02027	1.02545
1.72423	0.876288
1.88123	0.942987
1.84537	0.755477
1.93829	0.85211
1.74708	0.913431
1.85858	0.866614
1.78328	1.00508
1.95059	0.857374
1.75804	0.800145
1.78164	0.974753
1.84171	0.741709
1.80286	0.785493
1.95711	0.847383
1.95253	0.910738
1.98461	0.851959
1.97874	0.96884
1.7698	0.818067
1.79883	0.927715
1.81084	0.826978
1.80869	0.913768
1.89639	0.924412
1.85201	0.771055
2.00645	0.7967
1.7424	0.949616
1.89851	0.825372
1.94078	0.866703
2.07102	0.881395
1.99764	0.81076
2.09225	0.880676
2.02819	0.944687
1.76287	1.01951
1.80074	0.876277
