1.81013	1.00688
1.88662	1.0161
1.85241	1.00415
1.94673	1.00415
1.83093	0.953033
1.7884	1.00656
1.73058	1.01555
1.92614	0.992961
1.83579	1.14613
2.01427	2.03026
1.77631	2.03026
1.72169	0.992682
2.09756	1.00456
1.74752	1.02298
2.09868	3.04724
1.72769	0.986281
2.03206	0.962712
1.9749	0.962712
1.74718	0.988194
1.75308	1.03067
1.76725	1.03067
1.8559	0.952474
2.04713	0.962366
1.82612	0.962366
1.70194	1.05225
1.9431	1.05225
1.7924	1.05225
1.76488	1.10633
1.75911	1.07946
1.89082	1.07946
2.08679	1.36126
1.86314	1.00671
1.91305	1.00671
1.88407	0.997415
1.75584	1.0303
1.92834	1.04808
1.83754	1.07022
1.72536	1.07022
1.92009	1.10706
1.77245	1.0217
1.88789	1.0217
2.04274	0.962376
1.99328	1.18374
1.88191	0.957858
1.91956	0.953161
1.75775	1.01531
1.70932	1.05322
1.80626	1.66065
1.83278	1.0892
2.08361	1.0335
1.7115	1.0335
1.70536	1.30702
1.76989	1.05044
1.76815	0.995745
1.79547	0.995745
1.72752	0.991268
2.01789	0.990361
1.70547	1.10919
1.84358	1.03108
1.7914	0.985145
1.70576	0.957612
1.97713	1.10725
2.04911	1.28705
1.98673	0.985722
1.85756	1.05184
2.03033	1.02147
1.86707	1.02147
2.07802	1.02156
1.75391	0.953046
2.0348	1.00857
1.98007	1.10789
1.72913	1.05277
2.02057	1.18901
1.85103	0.988028
1.82477	1.03097
1.91908	1.05622
1.8541	1.05267
1.72089	1.02228
1.70103	1.02228
2.04656	1.18272
1.91125	0.95244
1.71033	1.11003
1.87397	1.18221
1.73567	1.18221
1.73052	0.952455
1.80491	0.952455
1.95195	1.04819
